,id,key,tset_ratio
4693,14917,actually bike fun maine morning nan next nhcc nofilter nqnm packattack park peyton pizza prepare race rainbow saltysgirls san saturday see squad summer warriorpride whs winnacunnet work workout,4
4694,14918,also around back better body come days feel fitfeistyfabulous get keep know look lot love make mean much one positivity practice say see still take things think time way,5
4696,14922,aboyandhisdog also amaze another boy boymom boymomlife crazy ddboy goknightsgo happy knightbrothers laugh little love make morning myboys puppy tattoo think totally two vgk wheatenpuppy wheatenterrier yearsold,1
4697,14923,astros back band come fan feel first game get god guy hea help houston know love make neversettle one say school see take thank time watch win work,13
4698,14926,bake breakfast chicken chocolate creamy dish easy flavor fresh get grill healthy icymi ingredients love make one peach perfect pot ready recipe salad side snack summer sweet via whole,2
4699,14927,archive blueberry chip chocolate easy eat favorite food football grill health healthy ideas kid lunch make makehealthyeasy marry muffins recipe recipes season smoothie snack strawberry summer tip wednesday work year,2
4701,14930,absolute also book days everyone extremely get give good home honestly know look love make much never one proof read say thefuries think time try wear week work would,5
4702,14931,always ask back best days ever everyone find first get gonna hea know last look love name one open people say see stop take think tiger time watch year,12
4703,14932,balance days early feel find fuck get girlwashyourface good gym home intake keepswimming lastdays make migraine morning progressnotperfection since take thrive time tothrive try water week work workingonme workout,4
4704,14933,best body community eat every fearfullymadefit feel foods get good grow habit happy health hope include know local make mental morning one people sleep spend squat stadium take want week,3
4706,14935,adventure around best check city experience explore familytravel find get guide hanoi know love place road see seoul share tbin things travel trip ttot via vietnam visit world,4
4707,14936,always another back beach beautiful california come first fun get grateful great happy home house life little look love make market much one people place sacramento time weekend wonderful,15
4708,14939,arizona beautiful beauty cactus canyon hit lifeisgoodarizona people per person photo point pool powell remind repost reserve rim scenery scottsdale see snippet south spot staple stop sunday tag yoga,1
4709,14942,amaze back best chocolate cookies dish easy ever foodphotography free fresh garlic gluten good happy know lemon lemons love make paleo pumpkin recipe recipes super thank time vegan week weekend,4
4710,14943,afterwards baby better find good numb one others overrate progressive pull punctual push really receive remember repeat rise risk season seek selfie set share soooouuuuullll still walk way woh worry,4
4711,14945,accountability atkettlebeard back clean coffee comment crossfit dtw edhcrossfit eldoradohillscrossfit excellent get google gorillaglasssweeps jerk lbs metcon power press push reps review run snatch squat thank total wodify,4
4712,14948,back class come days every feel friday get know leave let life love make monday morning never nyc one still sweat things time wake way week weekend williamsburg york,6
4713,14952,best first fun get happy houmarathon houston keepittight last lifetimerun love make marathon marathontraining medalmonday miles morning motherrunner much one pace race run runhappy sock sundayrunday time weekend werunsocial,4
4714,14955,awesome best disney feel find friend get good great guy half kid know love much one people really run say seriously take thank think time want well world yeah,5
4716,14958,adrenal back best cause chronic coach compete dietitian dysfunction fatigue gut happy help hip include know lead make metabolism npcbikini npctexas peak set show stress superset symptoms thyroid want,3
4717,14959,baby bihday blog boston bostonmarathon call cork faithful first fit friends happy instarunners marathon miles mom morning nan one race run striders tank tomorrow vegan waco walk week weekend wrap,4
4718,14960,back best bodypositive come fit fitbottomedgirl fitbottomedgirls free get give giveaway good hot know look love make one podcast really right run talk thank workout workouts,4
4719,14961,candle celebrate charlotte coffee favorite girl hea love make never november one others pay preservatives profession prove put recently respect responses rest second see selma shake show things watch,5
4722,14967,blog challenge check christmas fitfam fitfluential fitness food get great health healthy know link look love lovely make read recipe run share thank via want whatslovely workout yum,5
4724,14970,baby best bihday bio blog charlotte clt first fly get give happy know last link live love morgyd nan nuggyd one pregnancy round see time two week year,5
4726,14974,body carb cheese code collagen easy get giveaway good greek grill healthy love make paleo pineapple protein recipe run save summer tea use via watermelon win workout year yogu,4
